"No.","CV[V]","Z[ohm]","OFF"
"130","1.000","278.6563E+00",""
"131","1.000","278.6437E+00",""
"132","1.000","278.6425E+00",""
"133","1.000","278.5313E+00",""
"134","1.000","278.5522E+00",""
"135","1.000","278.5408E+00",""
"136","1.000","278.6207E+00",""
"137","1.000","278.5136E+00",""
"138","1.000","278.5179E+00",""
"139","1.000","278.5519E+00",""
"140","1.000","278.6155E+00",""
"141","1.000","278.5416E+00",""
"142","1.000","278.5206E+00",""
"143","1.000","278.5085E+00",""
"144","1.000","278.5978E+00",""
"145","1.000","278.5935E+00",""
"146","1.000","278.4699E+00",""
"147","1.000","278.5148E+00",""
"148","1.000","278.3693E+00",""
"149","1.000","278.3070E+00",""
"150","1.000","278.3898E+00",""
"151","1.000","278.3363E+00",""
"152","1.000","278.4414E+00",""
"153","1.000","278.4188E+00",""
"154","1.000","278.4273E+00",""
"155","1.000","278.4047E+00",""
"156","1.000","278.2977E+00",""
"157","1.000","278.3110E+00",""
"158","1.000","278.1743E+00",""
"159","1.000","278.2109E+00",""
"160","1.000","278.2287E+00",""
"161","1.000","278.1811E+00",""
"162","1.000","278.0915E+00",""
"163","1.000","278.0582E+00",""
"164","1.000","278.0789E+00",""
"165","1.000","277.9758E+00",""
"166","1.000","278.0612E+00",""
"167","1.000","278.0819E+00",""
"168","1.000","278.0365E+00",""
"169","1.000","278.0908E+00",""
"170","1.000","278.0069E+00",""
"171","1.000","278.0165E+00",""
"172","1.000","277.9417E+00",""
"173","1.000","277.9743E+00",""
"174","1.000","277.9701E+00",""
"175","1.000","277.9426E+00",""
"176","1.000","278.0230E+00",""
"177","1.000","277.9929E+00",""
"178","1.000","277.9006E+00",""
"179","1.000","277.9427E+00",""
"180","1.000","277.8907E+00",""
"181","1.000","277.8726E+00",""
"182","1.000","277.8795E+00",""
"183","1.000","277.8651E+00",""
"184","1.000","277.9425E+00",""
"185","1.000","277.8645E+00",""
"186","1.000","277.8642E+00",""
"187","1.000","277.8673E+00",""
"188","1.000","277.8820E+00",""
"189","1.000","277.9380E+00",""
"190","1.000","277.9118E+00",""
"191","1.000","277.8233E+00",""
"192","1.000","277.8342E+00",""
"193","1.000","277.9121E+00",""
"194","1.000","277.7838E+00",""
"195","1.000","277.7675E+00",""
"196","1.000","277.7722E+00",""
"197","1.000","277.7974E+00",""
"198","1.000","277.8293E+00",""
"199","1.000","277.8333E+00",""
"200","1.000","277.8294E+00",""
"201","1.000","277.7751E+00",""
"202","1.000","277.7662E+00",""
"203","1.000","277.7660E+00",""
"204","1.000","277.7549E+00",""
"205","1.000","277.7104E+00",""
"206","1.000","277.7198E+00",""
"207","1.000","277.7444E+00",""
"208","1.000","277.7313E+00",""
"209","1.000","277.7840E+00",""
"210","1.000","277.7082E+00",""
"211","1.000","277.7258E+00",""
"212","1.000","277.6918E+00",""
"213","1.000","277.7437E+00",""
"214","1.000","277.6721E+00",""
"215","1.000","277.7238E+00",""
"216","1.000","277.7349E+00",""
"217","1.000","277.7135E+00",""
"218","1.000","277.6646E+00",""
"219","1.000","277.6958E+00",""
"220","1.000","277.6999E+00",""
"221","1.000","277.6506E+00",""
"222","1.000","277.7325E+00",""
"223","1.000","277.6766E+00",""
"224","1.000","277.7775E+00",""
"225","1.000","277.7501E+00",""
"226","1.000","277.7248E+00",""
"227","1.000","277.6361E+00",""
"228","1.000","277.5996E+00",""
"229","1.000","277.6027E+00",""
"230","1.000","277.6497E+00",""
"231","1.000","277.6424E+00",""
"232","1.000","277.5569E+00",""
"233","1.000","277.6527E+00",""
"234","1.000","277.6361E+00",""
"235","1.000","277.6118E+00",""
"236","1.000","277.6019E+00",""
"237","1.000","277.6071E+00",""
"238","1.000","277.5506E+00",""
"239","1.000","277.6183E+00",""
"240","1.000","277.5591E+00",""
"241","1.000","277.5322E+00",""

