"No.","CV[V]","Z[ohm]","OFF"
"64","1.000","355.7558E+00",""
"65","1.000","355.7580E+00",""
"66","1.000","355.7655E+00",""
"67","1.000","355.7429E+00",""
"68","1.000","355.7666E+00",""
"69","1.000","355.7751E+00",""
"70","1.000","355.7734E+00",""
"71","1.000","355.7920E+00",""
"72","1.000","355.8304E+00",""
"73","1.000","355.7927E+00",""
"74","1.000","355.7884E+00",""
"75","1.000","355.7711E+00",""
"76","1.000","355.7892E+00",""
"77","1.000","355.7674E+00",""
"78","1.000","355.7616E+00",""
"79","1.000","355.7466E+00",""
"80","1.000","355.7342E+00",""
"81","1.000","355.7193E+00",""
"82","1.000","355.7553E+00",""
"83","1.000","355.7221E+00",""
"84","1.000","355.7180E+00",""
"85","1.000","355.6975E+00",""
"86","1.000","355.6965E+00",""
"87","1.000","355.6943E+00",""
"88","1.000","355.7309E+00",""
"89","1.000","355.7063E+00",""
"90","1.000","355.6965E+00",""
"91","1.000","355.6731E+00",""
"92","1.000","355.6427E+00",""
"93","1.000","355.6358E+00",""
"94","1.000","355.6044E+00",""
"95","1.000","355.5980E+00",""
"96","1.000","355.5745E+00",""
"97","1.000","355.5959E+00",""
"98","1.000","355.5296E+00",""
"99","1.000","355.5884E+00",""
"100","1.000","355.5392E+00",""
"101","1.000","355.5338E+00",""
"102","1.000","355.5629E+00",""
"103","1.000","355.5450E+00",""
"104","1.000","355.5502E+00",""
"105","1.000","355.5608E+00",""
"106","1.000","355.5473E+00",""
"107","1.000","355.5725E+00",""
"108","1.000","355.5430E+00",""
"109","1.000","355.4996E+00",""
"110","1.000","355.5207E+00",""
"111","1.000","355.5197E+00",""
"112","1.000","355.5207E+00",""
"113","1.000","355.5007E+00",""
"114","1.000","355.4704E+00",""
"115","1.000","355.4798E+00",""
"116","1.000","355.4458E+00",""
"117","1.000","355.4543E+00",""
"118","1.000","355.4494E+00",""
"119","1.000","355.4533E+00",""
"120","1.000","355.4296E+00",""
"121","1.000","355.3581E+00",""
"122","1.000","355.3617E+00",""
"123","1.000","355.4004E+00",""
"124","1.000","355.3143E+00",""
"125","1.000","355.2777E+00",""
"126","1.000","355.1809E+00",""
"127","1.000","355.1833E+00",""
"128","1.000","355.1617E+00",""
"129","1.000","355.1347E+00",""
"130","1.000","355.0787E+00",""
"131","1.000","355.0499E+00",""
"132","1.000","355.0113E+00",""
"133","1.000","354.9686E+00",""
"134","1.000","355.0002E+00",""
"135","1.000","355.0162E+00",""
"136","1.000","355.0053E+00",""
"137","1.000","354.9925E+00",""
"138","1.000","354.9980E+00",""
"139","1.000","354.9738E+00",""
"140","1.000","354.9719E+00",""
"141","1.000","354.9414E+00",""
"142","1.000","354.9450E+00",""
"143","1.000","354.8783E+00",""
"144","1.000","354.8549E+00",""
"145","1.000","354.8230E+00",""
"146","1.000","354.8029E+00",""
"147","1.000","354.8064E+00",""
"148","1.000","354.8093E+00",""
"149","1.000","354.7948E+00",""
"150","1.000","354.7155E+00",""
"151","1.000","354.7567E+00",""
"152","1.000","354.7026E+00",""
"153","1.000","354.6997E+00",""
"154","1.000","354.6946E+00",""
"155","1.000","354.6765E+00",""
"156","1.000","354.6519E+00",""
"157","1.000","354.6683E+00",""
"158","1.000","354.6506E+00",""
"159","1.000","354.6163E+00",""
"160","1.000","354.5725E+00",""
"161","1.000","354.5776E+00",""
"162","1.000","354.5364E+00",""
"163","1.000","354.5116E+00",""
"164","1.000","354.4975E+00",""
"165","1.000","354.4844E+00",""
"166","1.000","354.4746E+00",""
"167","1.000","354.4987E+00",""
"168","1.000","354.4764E+00",""
"169","1.000","354.4129E+00",""
"170","1.000","354.3866E+00",""
"171","1.000","354.3679E+00",""
"172","1.000","354.3690E+00",""
"173","1.000","354.3779E+00",""
"174","1.000","354.3617E+00",""
"175","1.000","354.2892E+00",""
"176","1.000","354.2660E+00",""
"177","1.000","354.2316E+00",""
"178","1.000","354.2167E+00",""
"179","1.000","354.2258E+00",""
"180","1.000","354.2201E+00",""
"181","1.000","354.1950E+00",""
"182","1.000","354.1819E+00",""
"183","1.000","354.1478E+00",""
"184","1.000","354.1432E+00",""
"185","1.000","354.1413E+00",""
"186","1.000","354.1322E+00",""
"187","1.000","354.1750E+00",""
"188","1.000","354.1248E+00",""
"189","1.000","354.1650E+00",""
"190","1.000","354.0945E+00",""
"191","1.000","354.0989E+00",""
"192","1.000","354.0904E+00",""
"193","1.000","354.0747E+00",""
"194","1.000","354.0585E+00",""
"195","1.000","354.0334E+00",""
"196","1.000","354.0230E+00",""
"197","1.000","354.0468E+00",""
"198","1.000","354.0253E+00",""
"199","1.000","353.9559E+00",""
"200","1.000","353.9560E+00",""
"201","1.000","353.9504E+00",""
"202","1.000","353.9598E+00",""
"203","1.000","353.9511E+00",""
"204","1.000","353.8766E+00",""
"205","1.000","353.8698E+00",""
"206","1.000","353.8413E+00",""
"207","1.000","353.8319E+00",""
"208","1.000","353.8391E+00",""
"209","1.000","353.8005E+00",""
"210","1.000","353.8112E+00",""
"211","1.000","353.7930E+00",""
"212","1.000","353.7918E+00",""
"213","1.000","353.7516E+00",""
"214","1.000","353.7637E+00",""
"215","1.000","353.7381E+00",""
"216","1.000","353.7537E+00",""
"217","1.000","353.6850E+00",""
"218","1.000","353.6906E+00",""
"219","1.000","353.6936E+00",""
"220","1.000","353.6573E+00",""
"221","1.000","353.6319E+00",""
"222","1.000","353.6011E+00",""
"223","1.000","353.5903E+00",""
"224","1.000","353.6194E+00",""
"225","1.000","353.6198E+00",""
"226","1.000","353.5817E+00",""
"227","1.000","353.5596E+00",""
"228","1.000","353.4788E+00",""
"229","1.000","353.4943E+00",""
"230","1.000","353.4531E+00",""
"231","1.000","353.4287E+00",""
"232","1.000","353.4204E+00",""
"233","1.000","353.3732E+00",""
"234","1.000","353.3929E+00",""
"235","1.000","353.3385E+00",""
"236","1.000","353.2744E+00",""
"237","1.000","353.2125E+00",""
"238","1.000","353.2063E+00",""
"239","1.000","353.1866E+00",""
"240","1.000","353.1501E+00",""
"241","1.000","353.1242E+00",""

