"No.","CV[V]","Z[ohm]","OFF"
"115","1.000","665.0327E+00",""
"116","1.000","665.0002E+00",""
"117","1.000","665.0075E+00",""
"118","1.000","665.0613E+00",""
"119","1.000","665.0344E+00",""
"120","1.000","665.0426E+00",""
"121","1.000","665.0239E+00",""
"122","1.000","665.0332E+00",""
"123","1.000","665.0350E+00",""
"124","1.000","665.2410E+00",""
"125","1.000","664.9783E+00",""
"126","1.000","665.0463E+00",""
"127","1.000","665.1143E+00",""
"128","1.000","665.1116E+00",""
"129","1.000","665.0524E+00",""
"130","1.000","665.0621E+00",""
"131","1.000","665.0685E+00",""
"132","1.000","665.0320E+00",""
"133","1.000","665.0641E+00",""
"134","1.000","665.0173E+00",""
"135","1.000","665.0782E+00",""
"136","1.000","665.0494E+00",""
"137","1.000","665.0383E+00",""
"138","1.000","665.0184E+00",""
"139","1.000","665.0399E+00",""
"140","1.000","665.0443E+00",""
"141","1.000","665.0587E+00",""
"142","1.000","665.0237E+00",""
"143","1.000","664.9403E+00",""
"144","1.000","664.9613E+00",""
"145","1.000","665.0091E+00",""
"146","1.000","664.9331E+00",""
"147","1.000","665.0150E+00",""
"148","1.000","664.9973E+00",""
"149","1.000","664.9428E+00",""
"150","1.000","664.9552E+00",""
"151","1.000","664.9599E+00",""
"152","1.000","664.9803E+00",""
"153","1.000","664.9308E+00",""
"154","1.000","664.9647E+00",""
"155","1.000","664.9023E+00",""
"156","1.000","664.9908E+00",""
"157","1.000","664.9621E+00",""
"158","1.000","664.9413E+00",""
"159","1.000","664.9461E+00",""
"160","1.000","664.9207E+00",""
"161","1.000","664.9671E+00",""
"162","1.000","664.9333E+00",""
"163","1.000","664.9558E+00",""
"164","1.000","664.9308E+00",""
"165","1.000","664.9259E+00",""
"166","1.000","665.0068E+00",""
"167","1.000","664.9026E+00",""
"168","1.000","664.9743E+00",""
"169","1.000","664.9348E+00",""
"170","1.000","664.9489E+00",""
"171","1.000","664.9705E+00",""
"172","1.000","664.9083E+00",""
"173","1.000","664.9357E+00",""
"174","1.000","664.9725E+00",""
"175","1.000","664.9626E+00",""
"176","1.000","664.9385E+00",""
"177","1.000","664.9497E+00",""
"178","1.000","664.9049E+00",""
"179","1.000","664.9365E+00",""
"180","1.000","664.8761E+00",""
"181","1.000","664.9373E+00",""
"182","1.000","664.9778E+00",""
"183","1.000","664.9674E+00",""
"184","1.000","664.9804E+00",""
"185","1.000","664.9365E+00",""
"186","1.000","664.8983E+00",""
"187","1.000","664.9195E+00",""
"188","1.000","664.9626E+00",""
"189","1.000","664.9790E+00",""
"190","1.000","664.9348E+00",""
"191","1.000","664.9284E+00",""
"192","1.000","664.9526E+00",""
"193","1.000","664.9642E+00",""
"194","1.000","664.9605E+00",""
"195","1.000","664.9264E+00",""
"196","1.000","664.9080E+00",""
"197","1.000","664.9301E+00",""
"198","1.000","664.8976E+00",""
"199","1.000","664.8966E+00",""
"200","1.000","664.9010E+00",""
"201","1.000","664.9555E+00",""
"202","1.000","664.8990E+00",""
"203","1.000","664.9656E+00",""
"204","1.000","664.9223E+00",""
"205","1.000","664.9105E+00",""
"206","1.000","664.9258E+00",""
"207","1.000","664.9147E+00",""
"208","1.000","664.8773E+00",""
"209","1.000","664.9114E+00",""
"210","1.000","664.9033E+00",""
"211","1.000","664.9510E+00",""
"212","1.000","664.9384E+00",""
"213","1.000","664.9565E+00",""
"214","1.000","664.9613E+00",""
"215","1.000","664.9537E+00",""
"216","1.000","664.9562E+00",""
"217","1.000","664.9952E+00",""
"218","1.000","664.9766E+00",""
"219","1.000","664.9283E+00",""
"220","1.000","664.9504E+00",""
"221","1.000","664.9943E+00",""
"222","1.000","664.9698E+00",""
"223","1.000","664.9500E+00",""
"224","1.000","665.0190E+00",""
"225","1.000","664.9335E+00",""
"226","1.000","664.9692E+00",""
"227","1.000","664.9792E+00",""
"228","1.000","664.9779E+00",""
"229","1.000","664.8815E+00",""
"230","1.000","664.9450E+00",""
"231","1.000","664.9695E+00",""
"232","1.000","665.0008E+00",""
"233","1.000","664.8975E+00",""
"234","1.000","665.0473E+00",""
"235","1.000","665.0215E+00",""
"236","1.000","665.0184E+00",""
"237","1.000","665.0149E+00",""
"238","1.000","664.9922E+00",""
"239","1.000","664.9696E+00",""
"240","1.000","664.9561E+00",""
"241","1.000","665.0237E+00",""

