"No.","CV[V]","Z[ohm]","OFF"
"81","1.000","675.9886E+00",""
"82","1.000","676.0156E+00",""
"83","1.000","675.9770E+00",""
"84","1.000","675.9865E+00",""
"85","1.000","675.8887E+00",""
"86","1.000","675.8225E+00",""
"87","1.000","675.9426E+00",""
"88","1.000","675.8617E+00",""
"89","1.000","675.8751E+00",""
"90","1.000","675.9146E+00",""
"91","1.000","675.8186E+00",""
"92","1.000","675.7968E+00",""
"93","1.000","675.7752E+00",""
"94","1.000","675.7664E+00",""
"95","1.000","675.8218E+00",""
"96","1.000","675.7435E+00",""
"97","1.000","675.7626E+00",""
"98","1.000","675.6816E+00",""
"99","1.000","675.7478E+00",""
"100","1.000","675.7558E+00",""
"101","1.000","675.5955E+00",""
"102","1.000","675.4530E+00",""
"103","1.000","675.5833E+00",""
"104","1.000","675.6286E+00",""
"105","1.000","675.5440E+00",""
"106","1.000","675.4181E+00",""
"107","1.000","675.4784E+00",""
"108","1.000","675.4590E+00",""
"109","1.000","675.4576E+00",""
"110","1.000","675.4574E+00",""
"111","1.000","675.4724E+00",""
"112","1.000","675.4849E+00",""
"113","1.000","675.4750E+00",""
"114","1.000","675.5171E+00",""
"115","1.000","675.5564E+00",""
"116","1.000","675.4652E+00",""
"117","1.000","675.5059E+00",""
"118","1.000","675.3822E+00",""
"119","1.000","675.4087E+00",""
"120","1.000","675.3519E+00",""
"121","1.000","675.4112E+00",""
"122","1.000","675.3656E+00",""
"123","1.000","675.3878E+00",""
"124","1.000","675.4050E+00",""
"125","1.000","675.4291E+00",""
"126","1.000","675.5660E+00",""
"127","1.000","675.4975E+00",""
"128","1.000","675.4069E+00",""
"129","1.000","675.3229E+00",""
"130","1.000","675.3399E+00",""
"131","1.000","675.3541E+00",""
"132","1.000","675.3833E+00",""
"133","1.000","675.3973E+00",""
"134","1.000","675.3789E+00",""
"135","1.000","675.4249E+00",""
"136","1.000","675.3325E+00",""
"137","1.000","675.3794E+00",""
"138","1.000","675.4385E+00",""
"139","1.000","675.3539E+00",""
"140","1.000","675.4452E+00",""
"141","1.000","675.4275E+00",""
"142","1.000","675.3903E+00",""
"143","1.000","675.4570E+00",""
"144","1.000","675.4344E+00",""
"145","1.000","675.4434E+00",""
"146","1.000","675.4509E+00",""
"147","1.000","675.4308E+00",""
"148","1.000","675.3899E+00",""
"149","1.000","675.4536E+00",""
"150","1.000","675.4122E+00",""
"151","1.000","675.4559E+00",""
"152","1.000","675.4627E+00",""
"153","1.000","675.4972E+00",""
"154","1.000","675.5019E+00",""
"155","1.000","675.4863E+00",""
"156","1.000","675.4813E+00",""
"157","1.000","675.4177E+00",""
"158","1.000","675.4756E+00",""
"159","1.000","675.5115E+00",""
"160","1.000","675.5458E+00",""
"161","1.000","675.4784E+00",""
"162","1.000","675.5592E+00",""
"163","1.000","675.5342E+00",""
"164","1.000","675.4972E+00",""
"165","1.000","675.4120E+00",""
"166","1.000","675.4421E+00",""
"167","1.000","675.5459E+00",""
"168","1.000","675.4832E+00",""
"169","1.000","675.4654E+00",""
"170","1.000","675.4906E+00",""
"171","1.000","675.4987E+00",""
"172","1.000","675.5043E+00",""
"173","1.000","675.3900E+00",""
"174","1.000","675.4624E+00",""
"175","1.000","675.5148E+00",""
"176","1.000","675.5082E+00",""
"177","1.000","675.4744E+00",""
"178","1.000","675.4942E+00",""
"179","1.000","675.5949E+00",""
"180","1.000","675.6015E+00",""
"181","1.000","675.6126E+00",""
"182","1.000","675.6254E+00",""
"183","1.000","675.6597E+00",""
"184","1.000","675.6578E+00",""
"185","1.000","675.6273E+00",""
"186","1.000","675.6235E+00",""
"187","1.000","675.6977E+00",""
"188","1.000","675.6725E+00",""
"189","1.000","675.5605E+00",""
"190","1.000","675.6941E+00",""
"191","1.000","675.6067E+00",""
"192","1.000","675.6935E+00",""
"193","1.000","675.6679E+00",""
"194","1.000","675.7041E+00",""
"195","1.000","675.7481E+00",""
"196","1.000","675.6922E+00",""
"197","1.000","675.8660E+00",""
"198","1.000","675.8514E+00",""
"199","1.000","675.8772E+00",""
"200","1.000","675.8951E+00",""
"201","1.000","675.8874E+00",""
"202","1.000","675.8543E+00",""
"203","1.000","675.9533E+00",""
"204","1.000","675.9828E+00",""
"205","1.000","676.0303E+00",""
"206","1.000","676.0331E+00",""
"207","1.000","676.0690E+00",""
"208","1.000","676.1435E+00",""
"209","1.000","676.1355E+00",""
"210","1.000","676.1312E+00",""
"211","1.000","676.1494E+00",""
"212","1.000","676.1954E+00",""
"213","1.000","676.1648E+00",""
"214","1.000","676.1707E+00",""
"215","1.000","676.2135E+00",""
"216","1.000","676.1582E+00",""
"217","1.000","676.1870E+00",""
"218","1.000","676.2341E+00",""
"219","1.000","676.2560E+00",""
"220","1.000","676.2295E+00",""
"221","1.000","676.2808E+00",""
"222","1.000","676.3348E+00",""
"223","1.000","676.3176E+00",""
"224","1.000","676.3577E+00",""
"225","1.000","676.3218E+00",""
"226","1.000","676.4531E+00",""
"227","1.000","676.4294E+00",""
"228","1.000","676.3593E+00",""
"229","1.000","676.3592E+00",""
"230","1.000","676.4250E+00",""
"231","1.000","676.4777E+00",""
"232","1.000","676.5218E+00",""
"233","1.000","676.5995E+00",""
"234","1.000","676.5731E+00",""
"235","1.000","676.7113E+00",""
"236","1.000","676.7946E+00",""
"237","1.000","676.7847E+00",""
"238","1.000","676.8451E+00",""
"239","1.000","676.7744E+00",""
"240","1.000","676.9624E+00",""
"241","1.000","676.9588E+00",""

