"No.","CV[V]","Z[ohm]","OFF"
"82","1.000","675.5653E+00",""
"83","1.000","675.8499E+00",""
"84","1.000","675.8118E+00",""
"85","1.000","675.8483E+00",""
"86","1.000","675.7523E+00",""
"87","1.000","675.8010E+00",""
"88","1.000","675.9701E+00",""
"89","1.000","675.7905E+00",""
"90","1.000","675.6483E+00",""
"91","1.000","675.8025E+00",""
"92","1.000","675.9757E+00",""
"93","1.000","675.7392E+00",""
"94","1.000","675.8271E+00",""
"95","1.000","675.8367E+00",""
"96","1.000","675.7714E+00",""
"97","1.000","675.7591E+00",""
"98","1.000","675.7312E+00",""
"99","1.000","675.7250E+00",""
"100","1.000","675.7412E+00",""
"101","1.000","675.2972E+00",""
"102","1.000","676.1962E+00",""
"103","1.000","675.7327E+00",""
"104","1.000","675.7692E+00",""
"105","1.000","675.7079E+00",""
"106","1.000","675.7526E+00",""
"107","1.000","675.7805E+00",""
"108","1.000","675.7432E+00",""
"109","1.000","675.8318E+00",""
"110","1.000","675.5690E+00",""
"111","1.000","675.7690E+00",""
"112","1.000","675.8621E+00",""
"113","1.000","675.9834E+00",""
"114","1.000","675.7375E+00",""
"115","1.000","675.7498E+00",""
"116","1.000","675.7400E+00",""
"117","1.000","675.7669E+00",""
"118","1.000","675.7727E+00",""
"119","1.000","675.7287E+00",""
"120","1.000","675.7371E+00",""
"121","1.000","675.7681E+00",""
"122","1.000","675.6946E+00",""
"123","1.000","675.7124E+00",""
"124","1.000","675.6363E+00",""
"125","1.000","675.6603E+00",""
"126","1.000","675.6650E+00",""
"127","1.000","675.6705E+00",""
"128","1.000","675.6372E+00",""
"129","1.000","675.5689E+00",""
"130","1.000","675.6392E+00",""
"131","1.000","675.6275E+00",""
"132","1.000","675.6325E+00",""
"133","1.000","675.6356E+00",""
"134","1.000","675.6534E+00",""
"135","1.000","675.6413E+00",""
"136","1.000","675.6355E+00",""
"137","1.000","675.6454E+00",""
"138","1.000","675.6850E+00",""
"139","1.000","675.6515E+00",""
"140","1.000","675.5834E+00",""
"141","1.000","675.6197E+00",""
"142","1.000","675.6498E+00",""
"143","1.000","675.6230E+00",""
"144","1.000","675.6106E+00",""
"145","1.000","675.6590E+00",""
"146","1.000","675.6035E+00",""
"147","1.000","675.5825E+00",""
"148","1.000","675.4025E+00",""
"149","1.000","675.6209E+00",""
"150","1.000","675.5857E+00",""
"151","1.000","675.6313E+00",""
"152","1.000","675.7429E+00",""
"153","1.000","675.8311E+00",""
"154","1.000","675.6400E+00",""
"155","1.000","675.6690E+00",""
"156","1.000","675.6421E+00",""
"157","1.000","675.5552E+00",""
"158","1.000","675.7883E+00",""
"159","1.000","675.5523E+00",""
"160","1.000","675.7218E+00",""
"161","1.000","675.6965E+00",""
"162","1.000","675.6537E+00",""
"163","1.000","675.6811E+00",""
"164","1.000","675.7447E+00",""
"165","1.000","675.6858E+00",""
"166","1.000","675.6556E+00",""
"167","1.000","675.6667E+00",""
"168","1.000","675.7135E+00",""
"169","1.000","675.5724E+00",""
"170","1.000","675.6294E+00",""
"171","1.000","675.6816E+00",""
"172","1.000","675.6624E+00",""
"173","1.000","675.6920E+00",""
"174","1.000","675.6884E+00",""
"175","1.000","675.7217E+00",""
"176","1.000","675.7212E+00",""
"177","1.000","675.7041E+00",""
"178","1.000","675.6944E+00",""
"179","1.000","675.7128E+00",""
"180","1.000","675.7141E+00",""
"181","1.000","675.7136E+00",""
"182","1.000","675.7138E+00",""
"183","1.000","675.7150E+00",""
"184","1.000","675.7252E+00",""
"185","1.000","675.7259E+00",""
"186","1.000","675.7189E+00",""
"187","1.000","675.7191E+00",""
"188","1.000","675.7490E+00",""
"189","1.000","675.6536E+00",""
"190","1.000","675.8963E+00",""
"191","1.000","675.7065E+00",""
"192","1.000","675.7279E+00",""
"193","1.000","675.7101E+00",""
"194","1.000","675.7327E+00",""
"195","1.000","675.7602E+00",""
"196","1.000","675.7761E+00",""
"197","1.000","675.7746E+00",""
"198","1.000","675.8075E+00",""
"199","1.000","675.7754E+00",""
"200","1.000","675.7862E+00",""
"201","1.000","675.8289E+00",""
"202","1.000","675.7518E+00",""
"203","1.000","675.7583E+00",""
"204","1.000","675.7711E+00",""
"205","1.000","675.7631E+00",""
"206","1.000","675.7223E+00",""
"207","1.000","675.7585E+00",""
"208","1.000","675.7926E+00",""
"209","1.000","675.7156E+00",""
"210","1.000","675.7674E+00",""
"211","1.000","675.7848E+00",""
"212","1.000","675.7977E+00",""
"213","1.000","675.7920E+00",""
"214","1.000","675.8010E+00",""
"215","1.000","675.8450E+00",""
"216","1.000","675.8406E+00",""
"217","1.000","675.8405E+00",""
"218","1.000","675.8546E+00",""
"219","1.000","675.8233E+00",""
"220","1.000","675.8321E+00",""
"221","1.000","675.8208E+00",""
"222","1.000","675.7987E+00",""
"223","1.000","675.8403E+00",""
"224","1.000","675.5031E+00",""
"225","1.000","675.7789E+00",""
"226","1.000","675.8071E+00",""
"227","1.000","675.8529E+00",""
"228","1.000","675.8171E+00",""
"229","1.000","675.7853E+00",""
"230","1.000","675.8060E+00",""
"231","1.000","675.8172E+00",""
"232","1.000","675.8945E+00",""
"233","1.000","675.7947E+00",""
"234","1.000","675.8593E+00",""
"235","1.000","675.8642E+00",""
"236","1.000","675.8143E+00",""
"237","1.000","675.7820E+00",""
"238","1.000","675.9656E+00",""
"239","1.000","675.9231E+00",""
"240","1.000","675.9203E+00",""
"241","1.000","675.8600E+00",""

