"No.","CV[V]","Z[ohm]","OFF"
"158","1.000","248.9012E+00",""
"159","1.000","248.8825E+00",""
"160","1.000","248.8336E+00",""
"161","1.000","248.7982E+00",""
"162","1.000","248.7916E+00",""
"163","1.000","248.7853E+00",""
"164","1.000","248.7867E+00",""
"165","1.000","248.7616E+00",""
"166","1.000","248.7223E+00",""
"167","1.000","248.7182E+00",""
"168","1.000","248.7191E+00",""
"169","1.000","248.7115E+00",""
"170","1.000","248.6991E+00",""
"171","1.000","248.7052E+00",""
"172","1.000","248.6889E+00",""
"173","1.000","248.7008E+00",""
"174","1.000","248.6817E+00",""
"175","1.000","248.6387E+00",""
"176","1.000","248.6393E+00",""
"177","1.000","248.6323E+00",""
"178","1.000","248.6418E+00",""
"179","1.000","248.6631E+00",""
"180","1.000","248.6292E+00",""
"181","1.000","248.6060E+00",""
"182","1.000","248.5627E+00",""
"183","1.000","248.5614E+00",""
"184","1.000","248.5764E+00",""
"185","1.000","248.5696E+00",""
"186","1.000","248.5843E+00",""
"187","1.000","248.5660E+00",""
"188","1.000","248.5551E+00",""
"189","1.000","248.5240E+00",""
"190","1.000","248.4992E+00",""
"191","1.000","248.4841E+00",""
"192","1.000","248.4959E+00",""
"193","1.000","248.4946E+00",""
"194","1.000","248.4838E+00",""
"195","1.000","248.4836E+00",""
"196","1.000","248.4815E+00",""
"197","1.000","248.4552E+00",""
"198","1.000","248.4477E+00",""
"199","1.000","248.4547E+00",""
"200","1.000","248.4320E+00",""
"201","1.000","248.4478E+00",""
"202","1.000","248.4274E+00",""
"203","1.000","248.4200E+00",""
"204","1.000","248.3944E+00",""
"205","1.000","248.3875E+00",""
"206","1.000","248.3596E+00",""
"207","1.000","248.3750E+00",""
"208","1.000","248.3728E+00",""
"209","1.000","248.3342E+00",""
"210","1.000","248.3472E+00",""
"211","1.000","248.3401E+00",""
"212","1.000","248.3518E+00",""
"213","1.000","248.3426E+00",""
"214","1.000","248.3111E+00",""
"215","1.000","248.3122E+00",""
"216","1.000","248.3001E+00",""
"217","1.000","248.2862E+00",""
"218","1.000","248.2491E+00",""
"219","1.000","248.2199E+00",""
"220","1.000","248.2312E+00",""
"221","1.000","248.2279E+00",""
"222","1.000","248.2199E+00",""
"223","1.000","248.2209E+00",""
"224","1.000","248.1795E+00",""
"225","1.000","248.1768E+00",""
"226","1.000","248.1756E+00",""
"227","1.000","248.1651E+00",""
"228","1.000","248.1726E+00",""
"229","1.000","248.1718E+00",""
"230","1.000","248.1563E+00",""
"231","1.000","248.1533E+00",""
"232","1.000","248.1284E+00",""
"233","1.000","248.1124E+00",""
"234","1.000","248.1045E+00",""
"235","1.000","248.0752E+00",""
"236","1.000","248.0932E+00",""
"237","1.000","248.0900E+00",""
"238","1.000","248.0804E+00",""
"239","1.000","248.1177E+00",""
"240","1.000","248.0840E+00",""
"241","1.000","248.0874E+00",""

