"No.","CV[V]","Z[ohm]","OFF"
"112","1.000","349.9302E+00",""
"113","1.000","349.9387E+00",""
"114","1.000","350.0305E+00",""
"115","1.000","349.8309E+00",""
"116","1.000","349.8271E+00",""
"117","1.000","349.8287E+00",""
"118","1.000","349.8003E+00",""
"119","1.000","349.8318E+00",""
"120","1.000","349.8368E+00",""
"121","1.000","349.7937E+00",""
"122","1.000","349.8092E+00",""
"123","1.000","349.8877E+00",""
"124","1.000","349.7436E+00",""
"125","1.000","349.6361E+00",""
"126","1.000","349.6407E+00",""
"127","1.000","349.7608E+00",""
"128","1.000","349.8081E+00",""
"129","1.000","349.7802E+00",""
"130","1.000","349.8193E+00",""
"131","1.000","349.8205E+00",""
"132","1.000","349.8532E+00",""
"133","1.000","349.7952E+00",""
"134","1.000","349.7710E+00",""
"135","1.000","349.7860E+00",""
"136","1.000","349.7898E+00",""
"137","1.000","349.7937E+00",""
"138","1.000","349.7544E+00",""
"139","1.000","349.7163E+00",""
"140","1.000","349.6864E+00",""
"141","1.000","349.7548E+00",""
"142","1.000","349.7448E+00",""
"143","1.000","349.7646E+00",""
"144","1.000","349.7724E+00",""
"145","1.000","349.7368E+00",""
"146","1.000","349.7359E+00",""
"147","1.000","349.7363E+00",""
"148","1.000","349.7819E+00",""
"149","1.000","349.6899E+00",""
"150","1.000","349.7124E+00",""
"151","1.000","349.7655E+00",""
"152","1.000","349.7223E+00",""
"153","1.000","349.7384E+00",""
"154","1.000","349.7579E+00",""
"155","1.000","349.7552E+00",""
"156","1.000","349.7418E+00",""
"157","1.000","349.7455E+00",""
"158","1.000","349.6967E+00",""
"159","1.000","349.6896E+00",""
"160","1.000","349.7626E+00",""
"161","1.000","349.7194E+00",""
"162","1.000","349.6912E+00",""
"163","1.000","349.7797E+00",""
"164","1.000","349.7104E+00",""
"165","1.000","349.6882E+00",""
"166","1.000","349.6921E+00",""
"167","1.000","349.6818E+00",""
"168","1.000","349.6686E+00",""
"169","1.000","349.6685E+00",""
"170","1.000","349.6521E+00",""
"171","1.000","349.6064E+00",""
"172","1.000","349.6652E+00",""
"173","1.000","349.6605E+00",""
"174","1.000","349.6496E+00",""
"175","1.000","349.6576E+00",""
"176","1.000","349.6300E+00",""
"177","1.000","349.6731E+00",""
"178","1.000","349.6683E+00",""
"179","1.000","349.6695E+00",""
"180","1.000","349.6879E+00",""
"181","1.000","349.6602E+00",""
"182","1.000","349.6577E+00",""
"183","1.000","349.6049E+00",""
"184","1.000","349.6786E+00",""
"185","1.000","349.7076E+00",""
"186","1.000","349.6658E+00",""
"187","1.000","349.6789E+00",""
"188","1.000","349.6826E+00",""
"189","1.000","349.6502E+00",""
"190","1.000","349.6372E+00",""
"191","1.000","349.6552E+00",""
"192","1.000","349.6643E+00",""
"193","1.000","349.6753E+00",""
"194","1.000","349.6392E+00",""
"195","1.000","349.6580E+00",""
"196","1.000","349.6752E+00",""
"197","1.000","349.6810E+00",""
"198","1.000","349.6593E+00",""
"199","1.000","349.6992E+00",""
"200","1.000","349.6666E+00",""
"201","1.000","349.6419E+00",""
"202","1.000","349.6517E+00",""
"203","1.000","349.6749E+00",""
"204","1.000","349.6589E+00",""
"205","1.000","349.6089E+00",""
"206","1.000","349.6084E+00",""
"207","1.000","349.5958E+00",""
"208","1.000","349.6149E+00",""
"209","1.000","349.6579E+00",""
"210","1.000","349.6173E+00",""
"211","1.000","349.6126E+00",""
"212","1.000","349.6442E+00",""
"213","1.000","349.6267E+00",""
"214","1.000","349.5830E+00",""
"215","1.000","349.5914E+00",""
"216","1.000","349.6299E+00",""
"217","1.000","349.5810E+00",""
"218","1.000","349.6051E+00",""
"219","1.000","349.5951E+00",""
"220","1.000","349.5579E+00",""
"221","1.000","349.6075E+00",""
"222","1.000","349.5603E+00",""
"223","1.000","349.5825E+00",""
"224","1.000","349.6118E+00",""
"225","1.000","349.6338E+00",""
"226","1.000","349.6336E+00",""
"227","1.000","349.5978E+00",""
"228","1.000","349.5888E+00",""
"229","1.000","349.5736E+00",""
"230","1.000","349.5325E+00",""
"231","1.000","349.5248E+00",""
"232","1.000","349.5510E+00",""
"233","1.000","349.5104E+00",""
"234","1.000","349.5238E+00",""
"235","1.000","349.5121E+00",""
"236","1.000","349.5379E+00",""
"237","1.000","349.5244E+00",""
"238","1.000","349.5164E+00",""
"239","1.000","349.4971E+00",""
"240","1.000","349.5159E+00",""
"241","1.000","349.5156E+00",""

