"No.","CV[V]","Z[ohm]","OFF"
"71","1.000","664.2495E+00",""
"72","1.000","664.2212E+00",""
"73","1.000","664.2124E+00",""
"74","1.000","664.1462E+00",""
"75","1.000","664.1610E+00",""
"76","1.000","664.1813E+00",""
"77","1.000","664.1775E+00",""
"78","1.000","664.1680E+00",""
"79","1.000","664.1874E+00",""
"80","1.000","664.1394E+00",""
"81","1.000","664.1634E+00",""
"82","1.000","664.1444E+00",""
"83","1.000","664.1569E+00",""
"84","1.000","664.1631E+00",""
"85","1.000","664.1284E+00",""
"86","1.000","664.1486E+00",""
"87","1.000","664.0913E+00",""
"88","1.000","664.1021E+00",""
"89","1.000","664.0744E+00",""
"90","1.000","664.1015E+00",""
"91","1.000","664.1043E+00",""
"92","1.000","664.0978E+00",""
"93","1.000","664.1013E+00",""
"94","1.000","664.1226E+00",""
"95","1.000","664.1592E+00",""
"96","1.000","664.1519E+00",""
"97","1.000","664.0799E+00",""
"98","1.000","664.1028E+00",""
"99","1.000","664.0713E+00",""
"100","1.000","664.0257E+00",""
"101","1.000","664.0291E+00",""
"102","1.000","664.0392E+00",""
"103","1.000","664.1115E+00",""
"104","1.000","664.0255E+00",""
"105","1.000","664.0531E+00",""
"106","1.000","664.0064E+00",""
"107","1.000","664.0290E+00",""
"108","1.000","664.0029E+00",""
"109","1.000","664.0212E+00",""
"110","1.000","664.0144E+00",""
"111","1.000","664.0150E+00",""
"112","1.000","664.0061E+00",""
"113","1.000","663.9706E+00",""
"114","1.000","664.0025E+00",""
"115","1.000","663.9466E+00",""
"116","1.000","664.0009E+00",""
"117","1.000","663.9990E+00",""
"118","1.000","664.0299E+00",""
"119","1.000","664.0282E+00",""
"120","1.000","664.0367E+00",""
"121","1.000","664.0416E+00",""
"122","1.000","663.9698E+00",""
"123","1.000","663.9922E+00",""
"124","1.000","663.9794E+00",""
"125","1.000","664.0398E+00",""
"126","1.000","663.9467E+00",""
"127","1.000","663.9488E+00",""
"128","1.000","663.9952E+00",""
"129","1.000","663.9977E+00",""
"130","1.000","663.9633E+00",""
"131","1.000","663.9680E+00",""
"132","1.000","663.9031E+00",""
"133","1.000","663.9469E+00",""
"134","1.000","663.9385E+00",""
"135","1.000","663.9541E+00",""
"136","1.000","663.9637E+00",""
"137","1.000","663.9262E+00",""
"138","1.000","663.8869E+00",""
"139","1.000","663.9128E+00",""
"140","1.000","663.9308E+00",""
"141","1.000","663.9116E+00",""
"142","1.000","663.8860E+00",""
"143","1.000","663.8735E+00",""
"144","1.000","663.8864E+00",""
"145","1.000","663.9674E+00",""
"146","1.000","663.8760E+00",""
"147","1.000","663.9182E+00",""
"148","1.000","663.9205E+00",""
"149","1.000","663.9338E+00",""
"150","1.000","663.9240E+00",""
"151","1.000","663.9280E+00",""
"152","1.000","663.9440E+00",""
"153","1.000","663.9145E+00",""
"154","1.000","663.9591E+00",""
"155","1.000","663.9564E+00",""
"156","1.000","664.0036E+00",""
"157","1.000","664.0049E+00",""
"158","1.000","664.0949E+00",""
"159","1.000","663.9509E+00",""
"160","1.000","663.9729E+00",""
"161","1.000","664.1036E+00",""
"162","1.000","664.0380E+00",""
"163","1.000","663.9911E+00",""
"164","1.000","664.0269E+00",""
"165","1.000","663.9980E+00",""
"166","1.000","663.9929E+00",""
"167","1.000","663.9489E+00",""
"168","1.000","664.0262E+00",""
"169","1.000","663.9641E+00",""
"170","1.000","663.9328E+00",""
"171","1.000","663.9455E+00",""
"172","1.000","663.9530E+00",""
"173","1.000","664.0176E+00",""
"174","1.000","663.9361E+00",""
"175","1.000","663.9224E+00",""
"176","1.000","663.9455E+00",""
"177","1.000","663.9672E+00",""
"178","1.000","663.9961E+00",""
"179","1.000","663.9557E+00",""
"180","1.000","663.9897E+00",""
"181","1.000","664.0011E+00",""
"182","1.000","663.9814E+00",""
"183","1.000","664.0547E+00",""
"184","1.000","664.0094E+00",""
"185","1.000","663.9575E+00",""
"186","1.000","663.9850E+00",""
"187","1.000","664.0258E+00",""
"188","1.000","664.0104E+00",""
"189","1.000","663.9291E+00",""
"190","1.000","663.9096E+00",""
"191","1.000","663.9464E+00",""
"192","1.000","663.9068E+00",""
"193","1.000","663.8670E+00",""
"194","1.000","663.9338E+00",""
"195","1.000","663.8417E+00",""
"196","1.000","663.9405E+00",""
"197","1.000","663.9700E+00",""
"198","1.000","664.0002E+00",""
"199","1.000","663.9373E+00",""
"200","1.000","663.9295E+00",""
"201","1.000","663.9127E+00",""
"202","1.000","663.8869E+00",""
"203","1.000","663.8858E+00",""
"204","1.000","663.8848E+00",""
"205","1.000","663.9295E+00",""
"206","1.000","663.9264E+00",""
"207","1.000","663.9456E+00",""
"208","1.000","663.8548E+00",""
"209","1.000","663.8389E+00",""
"210","1.000","663.8805E+00",""
"211","1.000","663.8459E+00",""
"212","1.000","663.8634E+00",""
"213","1.000","663.8284E+00",""
"214","1.000","663.8487E+00",""
"215","1.000","663.9444E+00",""
"216","1.000","663.8167E+00",""
"217","1.000","663.8263E+00",""
"218","1.000","663.8096E+00",""
"219","1.000","663.8166E+00",""
"220","1.000","663.8817E+00",""
"221","1.000","663.8394E+00",""
"222","1.000","663.7650E+00",""
"223","1.000","663.8317E+00",""
"224","1.000","663.7548E+00",""
"225","1.000","663.8100E+00",""
"226","1.000","663.7858E+00",""
"227","1.000","663.8223E+00",""
"228","1.000","663.7426E+00",""
"229","1.000","663.8099E+00",""
"230","1.000","663.8943E+00",""
"231","1.000","663.7384E+00",""
"232","1.000","663.7802E+00",""
"233","1.000","663.8426E+00",""
"234","1.000","663.8375E+00",""
"235","1.000","663.7834E+00",""
"236","1.000","663.8091E+00",""
"237","1.000","663.7561E+00",""
"238","1.000","663.8233E+00",""
"239","1.000","663.8109E+00",""
"240","1.000","663.8595E+00",""
"241","1.000","663.7746E+00",""

