"No.","CV[V]","Z[ohm]","OFF"
"125","1.000","663.8261E+00",""
"126","1.000","663.8759E+00",""
"127","1.000","663.9075E+00",""
"128","1.000","663.9373E+00",""
"129","1.000","663.8357E+00",""
"130","1.000","663.8571E+00",""
"131","1.000","663.8878E+00",""
"132","1.000","663.8627E+00",""
"133","1.000","663.9024E+00",""
"134","1.000","663.8580E+00",""
"135","1.000","663.9201E+00",""
"136","1.000","663.8569E+00",""
"137","1.000","663.9081E+00",""
"138","1.000","663.8747E+00",""
"139","1.000","663.8674E+00",""
"140","1.000","663.9131E+00",""
"141","1.000","663.9033E+00",""
"142","1.000","663.9447E+00",""
"143","1.000","663.9224E+00",""
"144","1.000","663.9463E+00",""
"145","1.000","663.8880E+00",""
"146","1.000","663.9424E+00",""
"147","1.000","663.9323E+00",""
"148","1.000","663.9146E+00",""
"149","1.000","663.9885E+00",""
"150","1.000","663.9682E+00",""
"151","1.000","663.9095E+00",""
"152","1.000","663.9347E+00",""
"153","1.000","663.9435E+00",""
"154","1.000","663.9537E+00",""
"155","1.000","663.9177E+00",""
"156","1.000","663.9399E+00",""
"157","1.000","663.9078E+00",""
"158","1.000","663.9231E+00",""
"159","1.000","663.9560E+00",""
"160","1.000","663.9727E+00",""
"161","1.000","663.8816E+00",""
"162","1.000","663.9731E+00",""
"163","1.000","664.0029E+00",""
"164","1.000","663.9579E+00",""
"165","1.000","663.9719E+00",""
"166","1.000","663.9633E+00",""
"167","1.000","663.9833E+00",""
"168","1.000","664.1443E+00",""
"169","1.000","663.9807E+00",""
"170","1.000","663.9752E+00",""
"171","1.000","664.1458E+00",""
"172","1.000","664.0099E+00",""
"173","1.000","663.9187E+00",""
"174","1.000","663.9781E+00",""
"175","1.000","663.8930E+00",""
"176","1.000","663.9013E+00",""
"177","1.000","663.9352E+00",""
"178","1.000","663.9731E+00",""
"179","1.000","663.9421E+00",""
"180","1.000","663.7143E+00",""
"181","1.000","663.9473E+00",""
"182","1.000","663.9591E+00",""
"183","1.000","663.9786E+00",""
"184","1.000","663.9945E+00",""
"185","1.000","664.0218E+00",""
"186","1.000","663.9760E+00",""
"187","1.000","663.9694E+00",""
"188","1.000","663.9851E+00",""
"189","1.000","664.0298E+00",""
"190","1.000","663.9252E+00",""
"191","1.000","664.0599E+00",""
"192","1.000","663.9940E+00",""
"193","1.000","664.0160E+00",""
"194","1.000","664.0079E+00",""
"195","1.000","664.0592E+00",""
"196","1.000","664.0502E+00",""
"197","1.000","664.0383E+00",""
"198","1.000","664.1053E+00",""
"199","1.000","663.9878E+00",""
"200","1.000","663.9687E+00",""
"201","1.000","664.0648E+00",""
"202","1.000","664.1093E+00",""
"203","1.000","664.1254E+00",""
"204","1.000","664.0363E+00",""
"205","1.000","664.0271E+00",""
"206","1.000","664.0236E+00",""
"207","1.000","664.1634E+00",""
"208","1.000","663.8052E+00",""
"209","1.000","664.0087E+00",""
"210","1.000","664.1389E+00",""
"211","1.000","664.0366E+00",""
"212","1.000","664.0029E+00",""
"213","1.000","664.0363E+00",""
"214","1.000","664.0437E+00",""
"215","1.000","664.1341E+00",""
"216","1.000","664.1101E+00",""
"217","1.000","663.9209E+00",""
"218","1.000","664.1405E+00",""
"219","1.000","664.1059E+00",""
"220","1.000","664.1112E+00",""
"221","1.000","664.0655E+00",""
"222","1.000","664.0839E+00",""
"223","1.000","664.0583E+00",""
"224","1.000","664.0486E+00",""
"225","1.000","664.0382E+00",""
"226","1.000","664.0832E+00",""
"227","1.000","664.0514E+00",""
"228","1.000","664.1282E+00",""
"229","1.000","664.1174E+00",""
"230","1.000","664.1264E+00",""
"231","1.000","664.0816E+00",""
"232","1.000","664.1106E+00",""
"233","1.000","664.1126E+00",""
"234","1.000","664.0894E+00",""
"235","1.000","664.0950E+00",""
"236","1.000","664.0885E+00",""
"237","1.000","664.0846E+00",""
"238","1.000","664.1546E+00",""
"239","1.000","664.1462E+00",""
"240","1.000","664.1974E+00",""
"241","1.000","664.1599E+00",""

