"No.","CV[V]","Z[ohm]","OFF"
"59","1.000","671.5142E+00",""
"60","1.000","671.7415E+00",""
"61","1.000","671.8621E+00",""
"62","1.000","671.8137E+00",""
"63","1.000","671.6540E+00",""
"64","1.000","671.6917E+00",""
"65","1.000","671.7774E+00",""
"66","1.000","671.5128E+00",""
"67","1.000","671.7434E+00",""
"68","1.000","671.6043E+00",""
"69","1.000","671.8086E+00",""
"70","1.000","671.6925E+00",""
"71","1.000","671.5181E+00",""
"72","1.000","671.5656E+00",""
"73","1.000","671.6738E+00",""
"74","1.000","671.5604E+00",""
"75","1.000","671.5890E+00",""
"76","1.000","671.5263E+00",""
"77","1.000","671.4918E+00",""
"78","1.000","671.5458E+00",""
"79","1.000","671.5366E+00",""
"80","1.000","671.5704E+00",""
"81","1.000","671.5359E+00",""
"82","1.000","671.5116E+00",""
"83","1.000","671.5269E+00",""
"84","1.000","671.4550E+00",""
"85","1.000","671.5124E+00",""
"86","1.000","671.4842E+00",""
"87","1.000","671.4675E+00",""
"88","1.000","671.4195E+00",""
"89","1.000","671.4304E+00",""
"90","1.000","671.3651E+00",""
"91","1.000","671.3531E+00",""
"92","1.000","671.4337E+00",""
"93","1.000","671.3863E+00",""
"94","1.000","671.4062E+00",""
"95","1.000","671.3860E+00",""
"96","1.000","671.3803E+00",""
"97","1.000","671.3737E+00",""
"98","1.000","671.3051E+00",""
"99","1.000","671.2848E+00",""
"100","1.000","671.2517E+00",""
"101","1.000","671.3129E+00",""
"102","1.000","671.3158E+00",""
"103","1.000","671.3213E+00",""
"104","1.000","671.2881E+00",""
"105","1.000","671.2389E+00",""
"106","1.000","671.2443E+00",""
"107","1.000","671.2354E+00",""
"108","1.000","671.2769E+00",""
"109","1.000","671.2779E+00",""
"110","1.000","671.2412E+00",""
"111","1.000","671.2708E+00",""
"112","1.000","671.2841E+00",""
"113","1.000","671.2155E+00",""
"114","1.000","671.1910E+00",""
"115","1.000","671.2237E+00",""
"116","1.000","671.2192E+00",""
"117","1.000","671.1773E+00",""
"118","1.000","671.2039E+00",""
"119","1.000","671.1618E+00",""
"120","1.000","671.1352E+00",""
"121","1.000","671.1615E+00",""
"122","1.000","671.1520E+00",""
"123","1.000","671.1221E+00",""
"124","1.000","671.1745E+00",""
"125","1.000","671.1348E+00",""
"126","1.000","671.1676E+00",""
"127","1.000","671.1139E+00",""
"128","1.000","671.1135E+00",""
"129","1.000","671.0979E+00",""
"130","1.000","671.1098E+00",""
"131","1.000","671.1060E+00",""
"132","1.000","671.0846E+00",""
"133","1.000","671.1076E+00",""
"134","1.000","671.0833E+00",""
"135","1.000","671.0138E+00",""
"136","1.000","671.1047E+00",""
"137","1.000","671.0001E+00",""
"138","1.000","671.0282E+00",""
"139","1.000","670.9644E+00",""
"140","1.000","670.9775E+00",""
"141","1.000","670.9565E+00",""
"142","1.000","670.9592E+00",""
"143","1.000","670.9900E+00",""
"144","1.000","670.9750E+00",""
"145","1.000","670.9760E+00",""
"146","1.000","670.9736E+00",""
"147","1.000","670.9434E+00",""
"148","1.000","670.9428E+00",""
"149","1.000","670.9499E+00",""
"150","1.000","670.9386E+00",""
"151","1.000","670.9211E+00",""
"152","1.000","670.9101E+00",""
"153","1.000","670.9413E+00",""
"154","1.000","670.9098E+00",""
"155","1.000","670.9309E+00",""
"156","1.000","670.8830E+00",""
"157","1.000","670.8142E+00",""
"158","1.000","670.8599E+00",""
"159","1.000","670.8799E+00",""
"160","1.000","670.8414E+00",""
"161","1.000","670.8409E+00",""
"162","1.000","670.8614E+00",""
"163","1.000","670.8958E+00",""
"164","1.000","670.8496E+00",""
"165","1.000","670.8705E+00",""
"166","1.000","670.8164E+00",""
"167","1.000","670.8289E+00",""
"168","1.000","670.7880E+00",""
"169","1.000","670.7887E+00",""
"170","1.000","670.7845E+00",""
"171","1.000","670.7185E+00",""
"172","1.000","670.7368E+00",""
"173","1.000","670.7343E+00",""
"174","1.000","670.7329E+00",""
"175","1.000","670.7509E+00",""
"176","1.000","670.6768E+00",""
"177","1.000","670.8351E+00",""
"178","1.000","670.7886E+00",""
"179","1.000","670.7785E+00",""
"180","1.000","670.6513E+00",""
"181","1.000","670.8444E+00",""
"182","1.000","670.8615E+00",""
"183","1.000","670.7001E+00",""
"184","1.000","670.7438E+00",""
"185","1.000","670.7238E+00",""
"186","1.000","670.6492E+00",""
"187","1.000","670.7465E+00",""
"188","1.000","670.7143E+00",""
"189","1.000","670.7922E+00",""
"190","1.000","670.5785E+00",""
"191","1.000","670.6645E+00",""
"192","1.000","670.6249E+00",""
"193","1.000","670.5710E+00",""
"194","1.000","670.6944E+00",""
"195","1.000","670.6726E+00",""
"196","1.000","670.6083E+00",""
"197","1.000","670.6464E+00",""
"198","1.000","670.5549E+00",""
"199","1.000","670.6357E+00",""
"200","1.000","670.5548E+00",""
"201","1.000","670.6409E+00",""
"202","1.000","670.6680E+00",""
"203","1.000","670.6753E+00",""
"204","1.000","670.5917E+00",""
"205","1.000","670.6838E+00",""
"206","1.000","670.6556E+00",""
"207","1.000","670.7504E+00",""
"208","1.000","670.7321E+00",""
"209","1.000","670.8006E+00",""
"210","1.000","670.6239E+00",""
"211","1.000","670.6485E+00",""
"212","1.000","670.6507E+00",""
"213","1.000","670.7846E+00",""
"214","1.000","670.3367E+00",""
"215","1.000","670.6551E+00",""
"216","1.000","670.6464E+00",""
"217","1.000","670.6127E+00",""
"218","1.000","670.4516E+00",""
"219","1.000","670.9307E+00",""
"220","1.000","670.4451E+00",""
"221","1.000","670.4770E+00",""
"222","1.000","670.4414E+00",""
"223","1.000","670.4084E+00",""
"224","1.000","670.2010E+00",""
"225","1.000","670.2247E+00",""
"226","1.000","670.4201E+00",""
"227","1.000","670.4274E+00",""
"228","1.000","670.4276E+00",""
"229","1.000","670.3906E+00",""
"230","1.000","670.4150E+00",""
"231","1.000","670.4538E+00",""
"232","1.000","670.4809E+00",""
"233","1.000","670.4330E+00",""
"234","1.000","670.3865E+00",""
"235","1.000","670.3737E+00",""
"236","1.000","670.4116E+00",""
"237","1.000","670.3980E+00",""
"238","1.000","670.4674E+00",""
"239","1.000","670.3893E+00",""
"240","1.000","670.4321E+00",""
"241","1.000","670.4192E+00",""

