"No.","CV[V]","Z[ohm]","OFF"
"140","1.000","666.3558E+00",""
"141","1.000","666.3638E+00",""
"142","1.000","666.3947E+00",""
"143","1.000","666.4144E+00",""
"144","1.000","666.3782E+00",""
"145","1.000","666.3559E+00",""
"146","1.000","666.3299E+00",""
"147","1.000","666.4201E+00",""
"148","1.000","666.4263E+00",""
"149","1.000","666.3781E+00",""
"150","1.000","666.3600E+00",""
"151","1.000","666.3967E+00",""
"152","1.000","666.3214E+00",""
"153","1.000","666.3052E+00",""
"154","1.000","666.4189E+00",""
"155","1.000","666.3920E+00",""
"156","1.000","666.3811E+00",""
"157","1.000","666.3869E+00",""
"158","1.000","666.3643E+00",""
"159","1.000","666.3680E+00",""
"160","1.000","666.3485E+00",""
"161","1.000","666.3698E+00",""
"162","1.000","666.3627E+00",""
"163","1.000","666.3324E+00",""
"164","1.000","666.3515E+00",""
"165","1.000","666.3538E+00",""
"166","1.000","666.3851E+00",""
"167","1.000","666.3034E+00",""
"168","1.000","666.3630E+00",""
"169","1.000","666.3727E+00",""
"170","1.000","666.3835E+00",""
"171","1.000","666.3442E+00",""
"172","1.000","666.3551E+00",""
"173","1.000","666.3384E+00",""
"174","1.000","666.3801E+00",""
"175","1.000","666.2822E+00",""
"176","1.000","666.3833E+00",""
"177","1.000","666.3799E+00",""
"178","1.000","666.4020E+00",""
"179","1.000","666.3633E+00",""
"180","1.000","666.3345E+00",""
"181","1.000","666.3837E+00",""
"182","1.000","666.3857E+00",""
"183","1.000","666.3370E+00",""
"184","1.000","666.3835E+00",""
"185","1.000","666.3919E+00",""
"186","1.000","666.3939E+00",""
"187","1.000","666.3867E+00",""
"188","1.000","666.3703E+00",""
"189","1.000","666.4200E+00",""
"190","1.000","666.3925E+00",""
"191","1.000","666.3953E+00",""
"192","1.000","666.3727E+00",""
"193","1.000","666.4172E+00",""
"194","1.000","666.4795E+00",""
"195","1.000","666.3847E+00",""
"196","1.000","666.4334E+00",""
"197","1.000","666.4316E+00",""
"198","1.000","666.3445E+00",""
"199","1.000","666.3564E+00",""
"200","1.000","666.3616E+00",""
"201","1.000","666.3491E+00",""
"202","1.000","666.3522E+00",""
"203","1.000","666.3597E+00",""
"204","1.000","666.3891E+00",""
"205","1.000","666.4110E+00",""
"206","1.000","666.3731E+00",""
"207","1.000","666.3727E+00",""
"208","1.000","666.4093E+00",""
"209","1.000","666.3435E+00",""
"210","1.000","666.4095E+00",""
"211","1.000","666.4229E+00",""
"212","1.000","666.3763E+00",""
"213","1.000","666.3818E+00",""
"214","1.000","666.3926E+00",""
"215","1.000","666.3792E+00",""
"216","1.000","666.4017E+00",""
"217","1.000","666.4383E+00",""
"218","1.000","666.2047E+00",""
"219","1.000","666.4037E+00",""
"220","1.000","666.3718E+00",""
"221","1.000","666.3435E+00",""
"222","1.000","666.4289E+00",""
"223","1.000","666.3588E+00",""
"224","1.000","666.4361E+00",""
"225","1.000","666.3912E+00",""
"226","1.000","666.3929E+00",""
"227","1.000","666.4375E+00",""
"228","1.000","666.4015E+00",""
"229","1.000","666.4369E+00",""
"230","1.000","666.4080E+00",""
"231","1.000","666.3641E+00",""
"232","1.000","666.3621E+00",""
"233","1.000","666.4889E+00",""
"234","1.000","666.3924E+00",""
"235","1.000","666.3975E+00",""
"236","1.000","666.3946E+00",""
"237","1.000","666.3903E+00",""
"238","1.000","666.3477E+00",""
"239","1.000","666.3779E+00",""
"240","1.000","666.4056E+00",""
"241","1.000","666.4196E+00",""

